doi,n_xyz_total,n_xyz_matched,n_leaves_total,n_leaves_with_any_label
10.1021/ic4010196,8,0,1,0
10.1021/ic401055k,2,0,1,0
10.1021/ic401119p,52,0,1,0
10.1021/ic401130e,4,0,1,0
10.1021/ic401131x,3,0,1,0
10.1021/ic4011423,2,0,1,0
10.1021/ic401163y,12,0,1,0
10.1021/ic4011746,8,0,1,0
10.1021/ic401204j,5,0,1,0
10.1021/ic401275e,31,0,1,0
10.1021/ic4012873,2,0,1,0
10.1021/ic401343m,27,0,1,0
10.1021/ic401356u,4,0,1,0
10.1021/ic401375a,119,101,1,1
10.1021/ic401429z,9,0,1,0
10.1021/ic401432m,27,0,1,0
10.1021/ic4014366,29,0,1,0
10.1021/ic401450u,37,0,1,0
10.1021/ic401521m,16,0,1,0
10.1021/ic401540s,4,0,1,0
10.1021/ic401677j,6,2,1,1
10.1021/ic4016965,2,0,1,0
10.1021/ic401701z,12,0,1,0
10.1021/ic401707u,9,0,1,0
10.1021/ic401752n,273,0,1,0
10.1021/ic401777x,7,0,1,0
10.1021/ic401798b,7,0,1,0
10.1021/ic401835d,131,0,1,0
10.1021/ic401836n,12,0,1,0
10.1021/ic401844m,17,0,1,0
10.1021/ic4018773,6,0,1,0
10.1021/ic4018882,6,6,1,1
10.1021/ic401920b,60,0,1,0
10.1021/ic401933m,2,0,1,0
10.1021/ic401954e,2,0,1,0
10.1021/ic401974t,2,0,1,0
10.1021/ic401985d,3,0,1,0
10.1021/ic401999r,32,0,1,0
10.1021/ic402036p,4,0,1,0
10.1021/ic402063f,18,0,1,0
10.1021/ic402082m,16,16,1,1
10.1021/ic402106v,1,0,1,0
10.1021/ic4021349,79,0,1,0
10.1021/ic402173z,1,0,1,0
10.1021/ic402255m,105,0,1,0
10.1021/ic402261v,43,0,1,0
10.1021/ic4023344,24,0,1,0
10.1021/ic402343q,2,0,1,0
10.1021/ic402358s,17,0,1,0
10.1021/ic402390t,1,0,1,0
10.1021/ic402411g,9,0,1,0
10.1021/ic402422h,18,0,1,0
10.1021/ic4024458,13,0,1,0
10.1021/ic4024663,13,0,1,0
10.1021/ic402474t,4,0,1,0
10.1021/ic402485d,10,0,1,0
10.1021/ic4025102,16,0,1,0
10.1021/ic402517m,14,9,1,1
10.1021/ic402539x,2,0,1,0
10.1021/ic4025475,40,0,1,0
10.1021/ic4026206,69,0,1,0
10.1021/ic402649b,31,0,1,0
10.1021/ic4027317,47,0,1,0
10.1021/ic402759w,77,0,1,0
10.1021/ic402762v,4,0,1,0
10.1021/ic402784c,6,0,1,0
10.1021/ic402795g,14,0,1,0
10.1021/ic402831f,42,0,1,0
10.1021/ic4028332,3,0,1,0
10.1021/ic402836d,45,0,1,0
10.1021/ic402921b,71,0,1,0
10.1021/ic402944r,11,0,1,0
10.1021/ic402962c,5,0,1,0
10.1021/ic4029854,18,13,1,1
10.1021/ic403036s,4,0,1,0
10.1021/ic403122j,4,0,1,0
10.1021/ic4031365,8,0,1,0
10.1021/ic4031766,7,0,1,0
10.1021/ic5000205,17,0,1,0
10.1021/ic500089b,3,0,1,0
10.1021/ic500108g,105,0,1,0
10.1021/ic500133y,91,0,1,0
10.1021/ic5001683,8,0,1,0
10.1021/ic500229r,4,0,1,0
10.1021/ic500231z,2,0,1,0
10.1021/ic500232w,8,0,1,0
10.1021/ic500258g,25,0,2,0
10.1021/ic5002623,8,0,1,0
10.1021/ic500288w,1,0,1,0
10.1021/ic500335x,3,0,1,0
10.1021/ic500355f,3,2,1,1
10.1021/ic500361b,17,0,1,0
10.1021/ic500363h,42,0,2,0
10.1021/ic500379r,29,0,1,0
10.1021/ic500389p,1,0,1,0
10.1021/ic5004275,4,0,1,0
10.1021/ic500491c,1,0,1,0
10.1021/ic500498k,17,0,1,0
10.1021/ic500526k,3,0,1,0
10.1021/ic500536h,15,0,1,0
10.1021/ic500546q,36,0,1,0
10.1021/ic500636m,9,0,1,0
10.1021/ic500684b,18,0,1,0
10.1021/ic5006902,26,1,1,1
10.1021/ic500697m,12,0,1,0
10.1021/ic500698v,4,0,1,0
10.1021/ic500705t,31,0,1,0
10.1021/ic5007204,7,0,1,0
10.1021/ic500723y,11,0,1,0
10.1021/ic500743u,51,0,1,0
10.1021/ic500777d,1,0,1,0
10.1021/ic500791m,6,0,1,0
10.1021/ic500811n,21,0,1,0
10.1021/ic500821z,2,0,1,0
10.1021/ic500829p,9,0,1,0
10.1021/ic500833s,6,0,1,0
10.1021/ic500840e,7,0,1,0
10.1021/ic500880m,5,0,1,0
10.1021/ic5009126,11,0,1,0
10.1021/ic5009347,27,0,1,0
10.1021/ic500939t,4,0,1,0
10.1021/ic5009413,44,0,1,0
10.1021/ic500971z,12,0,1,0
10.1021/ic501032t,8,0,1,0
10.1021/ic501103c,6,0,1,0
10.1021/ic501115k,11,0,1,0
10.1021/ic501149u,16,0,1,0
10.1021/ic501230m,4,0,1,0
10.1021/ic501273b,4,0,1,0
10.1021/ic5012988,13,0,1,0
10.1021/ic5013999,5,0,1,0
10.1021/ic501416u,58,0,1,0
10.1021/ic501417s,2,0,1,0
10.1021/ic501430x,8,0,1,0
10.1021/ic501463q,6,0,1,0
10.1021/ic501465v,1,0,1,0
10.1021/ic5015048,37,0,1,0
10.1021/ic501574e,2,0,1,0
10.1021/ic5015797,4,0,1,0
10.1021/ic501600s,6,0,1,0
10.1021/ic501613a,44,0,2,0
10.1021/ic501623f,9,0,1,0
10.1021/ic5016324,12,0,2,0
10.1021/ic501656s,1,0,1,0
10.1021/ic501659x,14,14,1,1
10.1021/ic501677k,1,0,1,0
10.1021/ic501695n,60,0,1,0
10.1021/ic501715h,7,0,1,0
10.1021/ic501723n,3,0,1,0
10.1021/ic501742j,3,0,1,0
10.1021/ic501747e,1,0,1,0
10.1021/ic501843c,100,0,1,0
10.1021/ic501857f,4,0,1,0
10.1021/ic501869y,13,0,1,0
10.1021/ic501875q,4,0,1,0
10.1021/ic501905v,10,0,1,0
10.1021/ic501924p,2,0,1,0
10.1021/ic501932c,14,0,1,0
10.1021/ic501991e,14,0,1,0
10.1021/ic5020412,5,0,1,0
10.1021/ic502056w,1,1,1,1
10.1021/ic5020785,1,0,1,0
10.1021/ic502152r,120,0,1,0
10.1021/ic502251p,2,0,1,0
10.1021/ic502287m,42,0,1,0
10.1021/ic502320m,5,0,1,0
10.1021/ic5023517,4,0,1,0
10.1021/ic5024218,2,0,1,0
10.1021/ic502438g,15,0,1,0
10.1021/ic502444k,5,0,1,0
10.1021/ic5024983,13,0,1,0
10.1021/ic5025313,32,0,1,0
10.1021/ic502535f,27,0,1,0
10.1021/ic5026153,1,0,1,0
10.1021/ic502665x,10,0,1,0
10.1021/ic502729z,42,0,1,0
10.1021/ic5027625,1,0,1,0
10.1021/ic502792q,2,0,1,0
10.1021/ic502860g,7,0,1,0
10.1021/ic502966m,20,0,1,0
10.1021/ic502969w,4,0,1,0
10.1021/ic5029838,14,12,1,1
10.1021/ic502991p,6,0,1,0
10.1021/ic503000z,32,0,1,0
10.1021/ic503036b,28,0,1,0
10.1021/ic503046n,8,0,1,0
10.1021/ic503054m,8,2,1,1
10.1021/ic503070j,12,0,1,0
10.1021/ic503072u,6,0,1,0
10.1021/ic503117k,10,10,1,1
10.1021/ic700462h,24,0,1,0
10.1021/ic700619g,35,0,1,0
10.1021/ic7006292,9,0,1,0
10.1021/ic700647v,17,0,1,0
10.1021/ic700674c,18,0,1,0
10.1021/ic700761e,100,0,1,0
10.1021/ic7008946,6,0,1,0
10.1021/ic700940x,16,0,1,0
10.1021/ic701063v,2,0,1,0
10.1021/ic701166p,1,0,1,0
10.1021/ic701171p,9,0,1,0
10.1021/ic7011765,3,0,1,0
10.1021/ic701251j,1,0,1,0
10.1021/ic701293n,22,0,1,0
10.1021/ic701421w,5,0,1,0
10.1021/ic701529a,6,0,1,0
10.1021/ic701625g,35,0,1,0
10.1021/ic701643d,6,0,1,0
10.1021/ic7017314,63,1,1,1
10.1021/ic701751r,7,0,1,0
10.1021/ic701830m,4,0,1,0
10.1021/ic701892v,9,0,1,0
10.1021/ic701920v,7,0,1,0
10.1021/ic7020897,9,0,1,0
10.1021/ic702105s,24,0,1,0
10.1021/ic702139n,3,0,1,0
10.1021/ic702186g,10,0,1,0
10.1021/ic702273a,17,0,1,0
10.1021/ic7022743,16,4,2,2
10.1021/ic702276k,80,30,1,1
10.1021/ic702279b,13,0,1,0
10.1021/ic7023204,3,0,1,0
10.1021/ic7023692,5,0,1,0
10.1021/ic7023764,2,0,1,0
10.1021/ic702412y,8,0,1,0
10.1021/ic702503m,9,0,1,0
10.1021/ic800019n,26,0,1,0
10.1021/ic8000653,50,0,1,0
10.1021/ic8000976,71,0,1,0
10.1021/ic800182m,9,0,1,0
10.1021/ic800187r,13,0,1,0
10.1021/ic8001916,39,0,1,0
10.1021/ic800237a,1,0,1,0
10.1021/ic800246t,3,0,1,0
10.1021/ic8002838,1,0,1,0
10.1021/ic8003933,15,0,1,0
10.1021/ic800483g,7,0,1,0
10.1021/ic8004932,3,0,1,0
10.1021/ic800494h,5,0,1,0
10.1021/ic8006298,8,0,1,0
10.1021/ic800654a,2,0,1,0
10.1021/ic800750g,29,0,1,0
10.1021/ic8007552,15,0,1,0
10.1021/ic800790u,5,0,1,0
10.1021/ic800845h,41,0,1,0
10.1021/ic8008706,2,0,1,0
10.1021/ic800878x,14,0,1,0
10.1021/ic800930t,21,18,1,1
10.1021/ic8009892,43,0,1,0
10.1021/ic8010019,60,0,1,0
10.1021/ic801117m,58,0,1,0
10.1021/ic801211m,2,0,1,0
10.1021/ic801277r,46,0,1,0
10.1021/ic801327a,2,0,1,0
10.1021/ic801352d,1,0,1,0
10.1021/ic8013706,28,0,1,0
10.1021/ic801443y,1,0,1,0
10.1021/ic8014496,7,0,1,0
10.1021/ic801518h,8,0,1,0
10.1021/ic801535v,48,35,1,1
10.1021/ic8015673,15,0,1,0
10.1021/ic801576f,12,0,1,0
10.1021/ic801676n,44,0,1,0
10.1021/ic801731s,43,0,1,0
10.1021/ic801739a,23,0,1,0
10.1021/ic801753t,15,0,1,0
10.1021/ic8017858,17,0,1,0
10.1021/ic801787s,10,0,1,0
10.1021/ic8017985,4,0,1,0
10.1021/ic801801m,14,0,1,0
10.1021/ic8019777,25,0,1,0
10.1021/ic8020063,15,0,1,0
10.1021/ic802212m,6,0,1,0
10.1021/ic802262h,32,0,1,0
10.1021/ic802286u,2,0,1,0
10.1021/ic802377p,16,0,1,0
10.1021/ic8024588,17,0,1,0
10.1021/ic900057y,12,0,1,0
10.1021/ic900060d,7,0,1,0
10.1021/ic900066z,15,0,1,0
10.1021/ic9001175,2,0,1,0
10.1021/ic9001835,109,0,1,0
10.1021/ic900233d,8,0,1,0
10.1021/ic9002466,9,0,1,0
10.1021/ic900285b,8,0,1,0
10.1021/ic900307f,4,0,1,0
10.1021/ic900347e,3,0,1,0
10.1021/ic900417z,50,0,1,0
10.1021/ic900467d,7,0,1,0
10.1021/ic900495s,2,0,1,0
10.1021/ic900503q,8,0,1,0
10.1021/ic900552b,2,0,1,0
10.1021/ic900571v,3,0,1,0
10.1021/ic9005899,14,0,1,0
10.1021/ic900677c,68,0,1,0
10.1021/ic9007069,1,0,1,0
10.1021/ic900734d,35,0,1,0
10.1021/ic900744v,8,0,1,0
10.1021/ic900765x,14,0,1,0
10.1021/ic900783k,6,0,1,0
10.1021/ic9008784,21,0,1,0
10.1021/ic900899j,4,0,1,0
10.1021/ic901003q,6,0,1,0
10.1021/ic901014r,1,0,1,0
10.1021/ic901032c,2,0,1,0
10.1021/ic901072z,30,0,1,0
10.1021/ic9011026,8,0,1,0
10.1021/ic9011197,2,0,1,0
10.1021/ic901189k,8,0,1,0
10.1021/ic9012153,8,0,1,0
10.1021/ic901250z,189,0,1,0
10.1021/ic901257s,3,2,1,1
10.1021/ic9012697,1,0,1,0
10.1021/ic901293h,20,0,1,0
10.1021/ic901340w,1,0,1,0
10.1021/ic9013587,35,0,1,0
10.1021/ic901377h,56,0,1,0
10.1021/ic901391y,4,0,1,0
10.1021/ic901393m,1,0,1,0
10.1021/ic901408n,3,0,1,0
10.1021/ic901421m,3,0,1,0
10.1021/ic901444c,96,0,1,0
10.1021/ic901477m,35,0,1,0
10.1021/ic901481q,1,0,1,0
10.1021/ic901546t,3,0,1,0
10.1021/ic901581r,3,0,1,0
10.1021/ic901584u,2,1,1,1
10.1021/ic901590s,3,0,1,0
10.1021/ic9016307,5,0,1,0
10.1021/ic901637b,14,0,1,0
10.1021/ic901648y,41,0,1,0
10.1021/ic901675p,3,0,1,0
10.1021/ic9017129,6,0,1,0
10.1021/ic901722g,2,0,1,0
10.1021/ic901731b,3,0,1,0
10.1021/ic9017745,1,0,1,0
10.1021/ic901789h,50,0,1,0
10.1021/ic901896z,7,0,1,0
10.1021/ic9018986,10,6,1,1
10.1021/ic901967h,55,0,1,0
10.1021/ic902012z,12,0,1,0
10.1021/ic902039g,15,0,1,0
10.1021/ic902051t,16,0,1,0
10.1021/ic9020993,2,0,1,0
10.1021/ic902126a,7,0,1,0
10.1021/ic902135t,5,0,1,0
10.1021/ic902148y,10,0,1,0
10.1021/ic902202s,7,0,1,0
10.1021/ic9022135,2,0,1,0
10.1021/ic902220a,7,0,1,0
10.1021/ic902304a,1,0,1,0
10.1021/ic902354e,22,0,1,0
10.1021/ic902365a,18,17,1,1
10.1021/ic902381b,2,0,1,0
10.1021/ic902395v,33,0,1,0
10.1021/ic902409n,3,0,1,0
10.1021/ic902414n,43,0,1,0
10.1021/ic902418v,22,0,1,0
10.1021/ic902436s,4,0,1,0
10.1021/ic9024537,32,0,1,0
10.1021/ic9024553,18,0,1,0
10.1021/ic9024662,64,0,1,0
10.1021/ic902504y,46,0,1,0
10.1021/ic902508z,1,0,1,0
10.1021/ic902590u,7,0,1,0
10.1021/ic960131u,1,0,1,0
10.1021/ic9601596,1,0,1,0
10.1021/ic9601854,1,0,1,0
10.1021/ic960958o,2,0,1,0
10.1021/ie100165j,7,0,1,0
10.1021/ie200269q,3,0,1,0
10.1021/ie201283z,2,0,1,0
10.1021/ie2014668,1,0,1,0
10.1021/ie202203b,4,0,1,0
10.1021/ie300492z,8,0,1,0
10.1021/ie303012n,1,0,1,0
10.1021/ie3035866,20,0,1,0
10.1021/ie400066x,2,0,1,0
10.1021/ie400099q,3,0,1,0
10.1021/ie4001629,3,0,1,0
10.1021/ie400406j,8,0,1,0
10.1021/ie400745x,1,0,1,0
10.1021/ie4011035,1,0,1,0
10.1021/ie401308v,2,0,1,0
10.1021/ie401861b,2,0,1,0
10.1021/ie402221n,2,0,1,0
10.1021/ie403217n,1,1,1,1
10.1021/ie403280h,32,0,1,0
10.1021/ie403426c,3,0,1,0
10.1021/ie4035835,2,0,1,0
10.1021/ie4036719,1,0,1,0
10.1021/ie404326j,1,0,1,0
10.1021/ie500086r,6,0,1,0
10.1021/ie501569d,4,0,1,0
10.1021/ie501732a,111,1,1,1
10.1021/ie502049a,1,0,1,0
10.1021/ie502154b,2,0,1,0
10.1021/ie502259w,3,0,1,0
10.1021/ie502339q,7,0,1,0
10.1021/ie502617r,187,1,1,1
10.1021/ie503284x,10,0,1,0
10.1021/ie503441v,2,0,1,0
10.1021/ie503488n,2,0,1,0
10.1021/ie504129e,8,0,1,0
10.1021/ie505028w,1,0,1,0
10.1021/ie800684a,5,0,1,0
10.1021/ja00101a078,2,1,1,1
10.1021/ja005543n,13,0,1,0
10.1021/ja005565+,45,0,3,0
10.1021/ja016468z,22,0,1,0
10.1021/ja016772s,46,0,1,0
10.1021/ja016817p,19,0,1,0
10.1021/ja016945d,1,0,1,0
10.1021/ja0171963,15,0,3,0
10.1021/ja017351d,16,0,2,0
10.1021/ja017559z,5,0,1,0
10.1021/ja0176191,7,0,1,0
10.1021/ja017823o,22,0,1,0
10.1021/ja025633n,32,0,1,0
10.1021/ja025667v,76,0,2,0
10.1021/ja026200n,7,0,1,0
10.1021/ja0262941,9,0,1,0
10.1021/ja026608k,37,0,1,0
10.1021/ja027326n,44,0,1,0
10.1021/ja0276321,1,0,1,0
10.1021/ja027762+,316,0,4,0
10.1021/ja028477t,2,0,1,0
10.1021/ja028839x,1,0,1,0
10.1021/ja028923c,39,0,1,0
10.1021/ja029125p,49,0,2,0
10.1021/ja029197g,27,0,1,0
10.1021/ja029584q,69,0,1,0
10.1021/ja029712a,16,0,1,0
10.1021/ja029806k,3,0,1,0
10.1021/ja029972s,4,0,2,0
10.1021/ja031617u,18,0,1,0
10.1021/ja031784u,10,0,1,0
10.1021/ja031911m,28,0,1,0
10.1021/ja034126i,47,0,1,0
10.1021/ja034833b,25,0,1,0
10.1021/ja0349094,27,0,1,0
10.1021/ja0350280,65,0,1,0
10.1021/ja035165x,5,0,1,0
10.1021/ja035590q,29,0,1,0
10.1021/ja035729x,121,0,1,0
10.1021/ja035826q,14,0,1,0
10.1021/ja0358697,41,0,1,0
10.1021/ja0362611,2,0,1,0
10.1021/ja036264d,7,0,1,0
10.1021/ja036506+,180,0,4,0
10.1021/ja036999i,6,0,1,0
10.1021/ja037325a,21,0,1,0
10.1021/ja0376487,41,0,1,0
10.1021/ja037983v,70,0,1,0
10.1021/ja038082p,4,0,1,0
10.1021/ja038327y,14,1,1,1
10.1021/ja038399p,12,0,1,0
10.1021/ja038838k,95,0,1,0
10.1021/ja038973x,245,0,1,0
10.1021/ja0390202,1,0,1,0
10.1021/ja039142u,47,0,1,0
10.1021/ja0392216,1,0,1,0
10.1021/ja039419q,12,0,1,0
10.1021/ja039464y,16,0,1,0
10.1021/ja0424732,10,9,1,1
10.1021/ja042622g,115,0,1,0
10.1021/ja042958q,11,0,1,0
10.1021/ja043460r,3,0,1,0
10.1021/ja043521l,73,0,1,0
10.1021/ja043626o,16,0,1,0
10.1021/ja043692q,81,0,1,0
10.1021/ja043697n,13,0,1,0
10.1021/ja043777r,18,0,1,0
10.1021/ja043951b,9,0,1,0
10.1021/ja044603c,11,0,1,0
10.1021/ja044607h,13,0,1,0
10.1021/ja044716w,18,0,1,0
10.1021/ja044827v,3,0,1,0
10.1021/ja045276b,14,0,1,0
10.1021/ja0453174,15,0,1,0
10.1021/ja0453984,20,0,1,0
10.1021/ja045859l,28,0,1,0
10.1021/ja046180k,2,0,1,0
10.1021/ja0472376,10,0,1,0
10.1021/ja047623n,2,0,2,0
10.1021/ja047794s,15,0,1,0
10.1021/ja047915o,85,0,1,0
10.1021/ja048090l,17,0,1,0
10.1021/ja0484303,20,0,1,0
10.1021/ja048476w,77,0,1,0
10.1021/ja048528h,1,0,1,0
10.1021/ja048663u,28,0,1,0
10.1021/ja048739m,36,0,1,0
10.1021/ja048841j,178,0,2,0
10.1021/ja049050k,2,0,1,0
10.1021/ja049346q,14,0,1,0
10.1021/ja049921q,24,0,1,0
10.1021/ja0499243,43,0,1,0
10.1021/ja050298z,66,0,1,0
10.1021/ja050453+,177,3,3,3
10.1021/ja0504800,41,0,1,0
10.1021/ja050583i,41,0,1,0
10.1021/ja050860l,1,0,1,0
10.1021/ja050904q,19,0,1,0
10.1021/ja050949r,21,0,1,0
10.1021/ja051796a,10,0,1,0
10.1021/ja051811b,34,0,1,0
10.1021/ja0519031,9,0,1,0
10.1021/ja052047w,16,0,1,0
10.1021/ja052435y,38,0,1,0
10.1021/ja052689j,22,0,1,0
10.1021/ja0533139,29,0,1,0
10.1021/ja053528i,48,0,1,0
10.1021/ja0536670,7,0,1,0
10.1021/ja053710j,59,0,1,0
10.1021/ja053879x,2,0,1,0
10.1021/ja0539138,26,0,1,0
10.1021/ja0540728,14,0,1,0
10.1021/ja054152b,3,0,1,0
10.1021/ja0542688,1,0,1,0
10.1021/ja054282k,14,0,1,0
10.1021/ja054371x,7,1,1,1
10.1021/ja054433j,32,0,1,0
10.1021/ja054544i,2,0,1,0
10.1021/ja054553r,63,0,1,0
10.1021/ja054569h,3,0,1,0
10.1021/ja054827a,41,0,1,0
10.1021/ja0549695,11,0,1,0
10.1021/ja0552951,18,0,1,0
10.1021/ja055317j,11,0,1,0
10.1021/ja055397r,3,0,1,0
10.1021/ja0555670,90,0,1,0
10.1021/ja0556326,4,0,1,0
10.1021/ja055692b,10,0,1,0
10.1021/ja0556934,18,0,1,0
10.1021/ja055756i,111,0,9,0
10.1021/ja055856o,8,0,1,0
10.1021/ja056165v,15,0,1,0
10.1021/ja056630o,2,0,1,0
10.1021/ja056650q,207,0,1,0
10.1021/ja056661j,44,0,1,0
10.1021/ja057127e,22,0,1,0
10.1021/ja057178b,9,0,1,0
10.1021/ja0572452,12,0,1,0
10.1021/ja057825z,37,0,1,0
10.1021/ja057827j,5,0,1,0
10.1021/ja057937q,14,0,1,0
10.1021/ja057998o,30,0,1,0
10.1021/ja058107f,9,0,1,0
10.1021/ja0584119,13,0,1,0
10.1021/ja0584830,5,0,1,0
10.1021/ja058746q,3,0,1,0
10.1021/ja060085p,5,0,1,0
10.1021/ja060165t,48,0,1,0
10.1021/ja060180y,1,0,1,0
10.1021/ja060756j,31,4,1,1
10.1021/ja060832i,1,0,1,0
10.1021/ja060915z,45,0,1,0
10.1021/ja060973k,9,0,1,0
10.1021/ja060992u,40,0,1,0
10.1021/ja061346y,19,0,1,0
10.1021/ja061543x,38,0,1,0
10.1021/ja061590p,30,0,1,0
10.1021/ja061604r,249,0,1,0
10.1021/ja061606b,6,0,1,0
10.1021/ja061609o,186,0,2,0
10.1021/ja061618x,21,9,1,1
10.1021/ja061798a,1,0,1,0
10.1021/ja061803a,4,0,1,0
10.1021/ja0618090,4,0,1,0
10.1021/ja061963m,16,0,1,0
10.1021/ja0620181,54,0,1,0
10.1021/ja062051n,1,0,1,0
10.1021/ja062166r,4,0,1,0
10.1021/ja0621997,74,0,1,0
10.1021/ja062327r,16,0,1,0
10.1021/ja062706k,4,0,1,0
10.1021/ja0630137,14,0,1,0
10.1021/ja063201x,28,0,1,0
10.1021/ja063243l,22,0,1,0
10.1021/ja0635736,80,0,1,0
10.1021/ja063671r,27,0,1,0
10.1021/ja0639315,8,0,1,0
10.1021/ja063944i,45,0,1,0
10.1021/ja063980h,53,0,1,0
10.1021/ja0641498,13,0,1,0
10.1021/ja064167p,27,3,1,1
10.1021/ja064262y,2,0,1,0
10.1021/ja064570w,21,0,1,0
10.1021/ja064601n,12,0,1,0
10.1021/ja064853o,8,0,2,0
10.1021/ja064924j,20,0,1,0
10.1021/ja0654074,12,0,1,0
10.1021/ja066482h,12,0,1,0
10.1021/ja0665949,4,0,1,0
10.1021/ja066930l,93,0,1,0
10.1021/ja0675346,2,0,1,0
10.1021/ja067878w,6,0,1,0
10.1021/ja0679580,9,0,1,0
10.1021/ja068058m,30,0,1,0
10.1021/ja068120f,9,0,1,0
10.1021/ja0681523,1,0,1,0
10.1021/ja068291k,29,0,1,0
10.1021/ja0683180,24,0,1,0
10.1021/ja0684500,87,0,1,0
10.1021/ja068618h,35,0,1,0
10.1021/ja0687724,13,0,1,0
10.1021/ja0689684,2,0,1,0
10.1021/ja069037v,40,0,1,0
10.1021/ja0691324,27,0,1,0
10.1021/ja0692581,27,0,1,0
10.1021/ja0700146,13,0,1,0
10.1021/ja070123k,30,0,1,0
10.1021/ja0702162,6,0,1,0
10.1021/ja070264m,3,0,1,0
10.1021/ja070324o,4,0,1,0
10.1021/ja070395n,281,0,1,0
10.1021/ja070516j,13,0,1,0
10.1021/ja070572k,10,0,1,0
10.1021/ja070625y,206,0,1,0
10.1021/ja0707153,21,0,1,0
10.1021/ja070903t,24,0,1,0
10.1021/ja070989q,30,0,1,0
10.1021/ja071034a,52,0,1,0
10.1021/ja071070+,12,0,3,0
10.1021/ja0710858,1,0,1,0
10.1021/ja0711011,21,0,1,0
10.1021/ja071364v,6,0,1,0
10.1021/ja0715952,1,0,1,0
10.1021/ja0717414,4,0,1,0
10.1021/ja0717865,70,0,1,0
10.1021/ja071825c,14,4,1,1
10.1021/ja071972a,19,0,1,0
10.1021/ja0719982,31,31,1,1
10.1021/ja072037q,3,0,1,0
10.1021/ja072208r,47,0,1,0
10.1021/ja072400t,44,0,1,0
10.1021/ja072478+,6,0,3,0
10.1021/ja072505w,45,0,1,0
10.1021/ja072531u,20,0,1,0
10.1021/ja072532m,5,0,1,0
10.1021/ja072704f,28,0,1,0
10.1021/ja072707s,5,0,1,0
10.1021/ja072844p,4,0,1,0
10.1021/ja0734501,4,0,1,0
10.1021/ja073578i,47,0,1,0
10.1021/ja0737321,3,0,1,0
10.1021/ja073747z,48,0,1,0
10.1021/ja073809l,415,0,1,0
10.1021/ja073897+,22,0,1,0
10.1021/ja074044k,16,0,1,0
10.1021/ja074322f,6,0,1,0
10.1021/ja074378+,52,0,4,0
10.1021/ja074518f,15,0,1,0
10.1021/ja074640e,40,0,1,0
10.1021/ja074669i,1,0,1,0
10.1021/ja0749993,20,0,1,0
10.1021/ja075076a,3,0,1,0
10.1021/ja0751328,21,0,1,0
10.1021/ja075617w,24,24,1,1
10.1021/ja075785o,56,0,1,0
10.1021/ja075794x,34,0,1,0
10.1021/ja075932i,1,0,1,0
10.1021/ja0760067,7,0,1,0
10.1021/ja076542z,20,0,1,0
10.1021/ja076668w,1,0,1,0
10.1021/ja0771890,134,0,1,0
10.1021/ja077258a,27,0,1,0
10.1021/ja077337m,20,0,1,0
10.1021/ja077596b,122,0,1,0
10.1021/ja077749v,38,0,1,0
10.1021/ja077785u,4,0,1,0
10.1021/ja078149z,1,0,1,0
10.1021/ja078157f,10,0,1,0
10.1021/ja078298h,63,0,1,0
10.1021/ja100739h,42,0,1,0
10.1021/ja100925n,18,0,1,0
10.1021/ja100936w,13,0,1,0
10.1021/ja100967g,11,0,1,0
10.1021/ja101044c,8,0,1,0
10.1021/ja101104q,1,0,1,0
10.1021/ja101233g,10,0,1,0
10.1021/ja1012382,15,2,1,1
10.1021/ja101597s,179,0,1,0
10.1021/ja101599e,6,0,1,0
10.1021/ja101877a,52,0,1,0
10.1021/ja102098p,30,0,1,0
10.1021/ja102261m,83,0,1,0
10.1021/ja1023157,11,0,1,0
10.1021/ja1023404,12,0,1,0
10.1021/ja1024639,2,0,1,0
10.1021/ja102479h,33,0,1,0
10.1021/ja103001g,1,0,1,0
10.1021/ja103041u,8,0,1,0
10.1021/ja103081n,10,0,1,0
10.1021/ja103130u,31,0,1,0
10.1021/ja103253d,98,0,1,0
10.1021/ja103367e,6,0,1,0
10.1021/ja103460p,6,0,1,0
10.1021/ja103531z,88,0,1,0
10.1021/ja103551x,9,9,1,1
10.1021/ja103578y,344,0,1,0
10.1021/ja1036513,77,0,1,0
10.1021/ja1036644,16,0,1,0
10.1021/ja103973a,1,0,1,0
10.1021/ja104155f,17,0,1,0
10.1021/ja104158h,17,0,1,0
10.1021/ja104196x,4,0,1,0
10.1021/ja104264v,77,0,1,0
10.1021/ja104297g,14,0,1,0
10.1021/ja104439w,90,0,1,0
10.1021/ja104526v,2,0,1,0
10.1021/ja104649k,129,0,1,0
10.1021/ja104775j,32,1,1,1
10.1021/ja104837h,60,0,1,0
10.1021/ja104961s,16,0,1,0
10.1021/ja105075h,8,0,1,0
10.1021/ja105099u,55,0,1,0
10.1021/ja1051654,89,0,1,0
10.1021/ja105176v,17,0,1,0
10.1021/ja105197x,9,0,1,0
10.1021/ja1052973,12,0,1,0
10.1021/ja105306s,51,0,1,0
10.1021/ja105340b,1,0,1,0
10.1021/ja105347q,1,0,1,0
10.1021/ja105368p,5,0,1,0
10.1021/ja105695s,7,0,1,0
10.1021/ja105696p,20,0,1,0
10.1021/ja1057218,4,0,1,0
10.1021/ja1057828,5,0,1,0
10.1021/ja1061505,19,0,1,0
10.1021/ja106266v,1,0,1,0
10.1021/ja106424f,6,0,1,0
10.1021/ja106566g,70,0,2,0
